,0,1,2,3,4,5,6,7,8,9,10,11
12698,contig_259,JANSVD010000010.1,84.959,605,64,15,234531,235116,924916,924320,3.13e-165,588
12699,contig_259,JANSVD010000010.1,95.820,311,11,1,164873,165183,314685,314993,4.20e-139,501
12700,contig_259,JANSVD010000010.1,93.750,256,13,2,167170,167424,320818,321071,5.70e-103,381
12701,contig_259,JANSVD010000010.1,94.760,229,10,1,164873,165101,320845,321071,3.46e-95,355
12702,contig_259,JANSVD010000010.1,93.939,231,12,1,167194,167424,314683,314911,5.78e-93,348
12703,contig_259,JANSVD010000010.1,97.297,111,3,0,165189,165299,318330,318440,3.71e-45,189
12704,contig_259,JANSVD010000008.1,82.923,650,60,26,234487,235094,51313,50673,3.20e-150,538
12705,contig_259,JANSVD010000011.1,95.498,311,12,1,164873,165183,103489,103797,1.95e-137,496
12706,contig_259,JANSVD010000011.1,93.846,260,12,3,167170,167427,109625,109882,3.41e-105,388
12707,contig_259,JANSVD010000011.1,94.372,231,11,1,167194,167424,103487,103715,1.24e-94,353
12708,contig_259,JANSVD010000011.1,94.323,229,11,1,164873,165101,109652,109878,1.61e-93,350
12709,contig_259,JANSVD010000011.1,91.139,158,12,2,141639,141795,251691,251535,2.20e-52,213
12710,contig_259,JANSVD010000011.1,97.297,111,3,0,165189,165299,107134,107244,3.71e-45,189
12711,contig_259,JANSVD010000012.1,93.359,256,14,2,167170,167424,192621,192368,2.65e-101,375
12712,contig_259,JANSVD010000012.1,93.651,252,14,1,164873,165124,197241,196992,2.65e-101,375
12713,contig_259,JANSVD010000012.1,93.450,229,13,1,164873,165101,192594,192368,3.48e-90,339
12714,contig_259,JANSVD010000012.1,93.074,231,14,1,167194,167424,197243,197015,1.25e-89,337
12715,contig_259,JANSVD010000012.1,94.839,155,8,0,141639,141793,84790,84636,2.81e-61,243
12716,contig_259,JANSVD010000012.1,91.250,160,13,1,141640,141798,125820,125979,1.70e-53,217
12717,contig_259,JANSVD010000012.1,90.260,154,13,2,141643,141795,161220,161068,1.71e-48,200
12718,contig_259,JANSVD010000012.1,90.000,150,8,4,186520,186668,7180,7323,1.33e-44,187
12719,contig_259,JANSVD010000012.1,95.495,111,5,0,165189,165299,195113,195003,8.03e-42,178
12720,contig_259,JANSVD010000012.1,85.897,156,22,0,141640,141795,125642,125487,1.74e-38,167
12721,contig_259,JANSVD010000012.1,85.806,155,22,0,141641,141795,72087,71933,6.25e-38,165
12722,contig_259,JANSVD010000012.1,95.161,62,3,0,51106,51167,124553,124492,6.43e-18,99.0
12723,contig_259,JANSVD010000009.1,92.903,155,8,3,235136,235290,652139,651988,3.66e-55,222
12724,contig_259,JANSVD010000009.1,98.148,54,1,0,51106,51159,194639,194692,8.32e-17,95.3
12725,contig_26,JANSVD010000006.1,96.677,26903,635,100,1311,28120,345458,318722,0.0,44488
12726,contig_26,JANSVD010000006.1,96.839,14551,299,50,30465,44961,318732,304289,0.0,24173
12727,contig_26,JANSVD010000006.1,95.999,9073,256,38,70987,80033,270833,261842,0.0,14645
12728,contig_26,JANSVD010000006.1,90.462,3250,125,68,51323,54537,288738,285639,0.0,4113
12729,contig_26,JANSVD010000006.1,87.549,2305,228,25,63114,65390,282512,280239,0.0,2612
12730,contig_26,JANSVD010000006.1,87.257,1797,116,44,66499,68246,284869,283137,0.0,1945
12731,contig_26,JANSVD010000006.1,92.206,834,42,9,69001,69826,274728,273910,0.0,1158
12732,contig_26,JANSVD010000006.1,96.842,475,15,0,69930,70404,273762,273288,0.0,795
12733,contig_26,JANSVD010000006.1,80.052,1158,136,56,48365,49499,283321,284406,0.0,771
12734,contig_26,JANSVD010000006.1,95.844,409,12,1,50648,51051,304041,303633,0.0,656
12735,contig_26,JANSVD010000006.1,84.557,654,62,15,64765,65390,278166,277524,7.06e-173,612
12736,contig_26,JANSVD010000006.1,94.156,308,14,4,68655,68958,275033,274726,5.81e-129,466
12737,contig_26,JANSVD010000006.1,90.650,246,19,2,68273,68518,283143,282902,3.70e-86,324
12738,contig_26,JANSVD010000006.1,97.826,92,1,1,70795,70885,273276,273185,3.97e-36,158
12739,contig_26,JANSVD010000006.1,91.150,113,4,2,66361,66467,284977,284865,2.39e-33,148
12740,contig_26,JANSVD010000006.1,87.805,123,11,3,51330,51452,304234,304116,4.00e-31,141
12741,contig_26,JANSVD010000006.1,87.952,83,2,4,69837,69911,273842,273760,4.09e-16,91.6
12742,contig_26,JANSVD010000006.1,84.146,82,2,2,51468,51538,304121,304040,1.92e-09,69.4
12743,contig_26,JANSVD010000006.1,97.297,37,1,0,78887,78923,264332,264296,8.91e-08,63.9
12744,contig_26,JANSVD010000011.1,97.872,6109,115,8,80034,86137,251689,245591,0.0,10547
12745,contig_26,JANSVD010000011.1,82.894,1935,310,19,92668,94595,202239,200319,0.0,1720
12746,contig_26,JANSVD010000011.1,88.586,806,60,11,89572,90355,865208,864413,0.0,950
12747,contig_26,JANSVD010000011.1,86.115,641,89,0,100575,101215,868708,869348,0.0,691
12748,contig_26,JANSVD010000011.1,85.335,641,94,0,100575,101215,865515,866155,0.0,664
12749,contig_26,JANSVD010000011.1,94.307,404,18,1,88637,89035,869006,868603,1.96e-173,614
12750,contig_26,JANSVD010000011.1,84.863,621,74,7,102264,102865,864405,865024,9.13e-172,608
12751,contig_26,JANSVD010000011.1,94.059,404,19,1,88637,89035,865813,865410,9.13e-172,608
12752,contig_26,JANSVD010000011.1,90.370,405,37,2,89952,90355,868070,867667,2.03e-148,531
12753,contig_26,JANSVD010000011.1,92.784,291,21,0,88346,88636,869104,869394,1.28e-115,422
12754,contig_26,JANSVD010000011.1,88.580,324,36,1,99985,100308,864413,864735,1.00e-106,392
12755,contig_26,JANSVD010000011.1,88.580,324,36,1,99985,100308,867667,867989,1.00e-106,392
12756,contig_26,JANSVD010000011.1,95.652,230,10,0,51075,51304,103715,103486,4.69e-100,370
12757,contig_26,JANSVD010000011.1,95.652,230,10,0,51075,51304,109878,109649,4.69e-100,370
12758,contig_26,JANSVD010000011.1,93.117,247,17,0,88346,88592,865911,866157,7.85e-98,363
12759,contig_26,JANSVD010000011.1,82.324,413,60,4,102264,102664,867659,868070,7.90e-93,346
12760,contig_26,JANSVD010000011.1,85.380,342,20,9,89572,89892,868401,868069,2.86e-87,327
12761,contig_26,JANSVD010000011.1,86.765,204,18,5,101857,102060,121451,121645,1.80e-54,219
12762,contig_26,JANSVD010000011.1,87.919,149,11,2,102724,102865,868069,868217,1.84e-39,169
12763,contig_26,JANSVD010000004.1,96.613,6112,171,24,80034,86138,1078729,1072647,0.0,10107
12764,contig_26,JANSVD010000004.1,88.944,1402,131,13,84746,86137,127513,126126,0.0,1709
12765,contig_26,JANSVD010000004.1,87.642,1408,141,22,84746,86138,1305494,1304105,0.0,1605
12766,contig_26,JANSVD010000004.1,87.736,1378,131,25,84746,86106,665058,663702,0.0,1574
12767,contig_26,JANSVD010000004.1,96.701,394,13,0,50494,50887,964260,963867,0.0,656
12768,contig_26,JANSVD010000004.1,81.696,448,78,4,80035,80480,667728,667283,4.69e-100,370
12769,contig_26,JANSVD010000004.1,94.017,234,11,3,51074,51306,16615,16384,1.70e-94,351
12770,contig_26,JANSVD010000004.1,80.752,452,77,10,80034,80480,130197,129751,2.84e-92,344
12771,contig_26,JANSVD010000004.1,93.678,174,4,2,50882,51050,963320,963491,4.93e-65,254
12772,contig_26,JANSVD010000004.1,95.973,149,5,1,91882,92029,1297093,1296945,3.84e-61,241
12773,contig_26,JANSVD010000004.1,86.842,190,16,5,101871,102060,1283889,1284069,5.03e-50,204
12774,contig_26,JANSVD010000004.1,85.789,190,18,5,101871,102060,19171,19351,1.09e-46,193
12775,contig_26,JANSVD010000004.1,93.750,64,4,0,68594,68657,785613,785550,8.79e-18,97.1
12776,contig_26,JANSVD010000004.1,93.651,63,4,0,68594,68656,1302284,1302222,3.16e-17,95.3
12777,contig_26,JANSVD010000005.1,96.564,6111,175,23,80034,86138,334185,340266,0.0,10089
12778,contig_26,JANSVD010000005.1,88.319,2166,146,52,66482,68595,475975,478085,0.0,2499
12779,contig_26,JANSVD010000005.1,89.740,770,62,12,89593,90355,1012866,1012107,0.0,968
12780,contig_26,JANSVD010000005.1,87.605,831,79,14,100575,101390,999800,998979,0.0,942
12781,contig_26,JANSVD010000005.1,89.054,740,61,10,89623,90355,1000167,1000893,0.0,900
12782,contig_26,JANSVD010000005.1,90.926,551,35,10,89593,90137,1002714,1003255,0.0,726
12783,contig_26,JANSVD010000005.1,90.926,551,35,10,89593,90137,1007373,1006832,0.0,726
12784,contig_26,JANSVD010000005.1,86.427,641,87,0,100575,101215,1007651,1008291,0.0,702
12785,contig_26,JANSVD010000005.1,79.145,1170,126,53,48365,49499,477553,476467,0.0,701
12786,contig_26,JANSVD010000005.1,85.803,641,91,0,100575,101215,1002436,1001796,0.0,680
12787,contig_26,JANSVD010000005.1,86.013,622,76,8,100575,101192,1013144,1013758,0.0,656
12788,contig_26,JANSVD010000005.1,86.129,620,67,9,102264,102865,1000901,1000283,0.0,651
12789,contig_26,JANSVD010000005.1,84.211,665,77,10,102228,102865,1012055,1012718,1.17e-175,621
12790,contig_26,JANSVD010000005.1,94.724,398,16,3,88637,89029,1013442,1013045,1.96e-173,614
12791,contig_26,JANSVD010000005.1,94.059,404,19,3,88637,89035,999502,999905,9.13e-172,608
12792,contig_26,JANSVD010000005.1,94.684,395,16,3,88637,89026,1002138,1002532,9.13e-172,608
12793,contig_26,JANSVD010000005.1,94.221,398,18,3,88637,89029,1007949,1007552,4.25e-170,603
12794,contig_26,JANSVD010000005.1,92.440,291,22,0,88346,88636,1002040,1001750,5.94e-114,416
12795,contig_26,JANSVD010000005.1,92.440,291,22,0,88346,88636,1008047,1008337,5.94e-114,416
12796,contig_26,JANSVD010000005.1,86.294,394,37,5,102489,102865,1003255,1002862,7.68e-113,412
12797,contig_26,JANSVD010000005.1,86.294,394,37,5,102489,102865,1006832,1007225,7.68e-113,412
12798,contig_26,JANSVD010000005.1,88.889,324,35,1,99985,100308,1012107,1012429,2.15e-108,398
12799,contig_26,JANSVD010000005.1,88.580,324,36,1,99985,100308,1000893,1000571,1.00e-106,392
12800,contig_26,JANSVD010000005.1,86.364,352,46,2,65037,65387,480426,480776,6.02e-104,383
12801,contig_26,JANSVD010000005.1,88.739,222,22,1,88347,88568,1013541,1013759,1.76e-69,268
12802,contig_26,JANSVD010000005.1,91.071,168,14,1,66241,66407,475809,475976,1.07e-56,226
12803,contig_26,JANSVD010000005.1,77.116,319,61,11,64686,64998,480117,480429,3.95e-41,174
12804,contig_26,JANSVD010000005.1,93.137,102,6,1,100207,100308,1003251,1003151,2.39e-33,148
12805,contig_26,JANSVD010000005.1,92.381,105,7,1,100204,100308,1006833,1006936,2.39e-33,148
12806,contig_26,JANSVD010000005.1,80.952,126,13,10,58994,59116,474493,474610,1.47e-15,89.8
12807,contig_26,JANSVD010000005.1,92.063,63,5,0,68594,68656,568126,568064,1.47e-15,89.8
12808,contig_26,JANSVD010000005.1,86.747,83,3,3,89470,89551,1002554,1002629,1.90e-14,86.1
12809,contig_26,JANSVD010000005.1,86.747,83,3,3,89470,89551,1007533,1007458,1.90e-14,86.1
12810,contig_26,JANSVD010000005.1,86.747,83,3,3,89470,89551,1013026,1012951,1.90e-14,86.1
12811,contig_26,JANSVD010000005.1,85.366,82,3,4,89470,89550,999924,999997,1.14e-11,76.8
12812,contig_26,JANSVD010000001.1,97.305,4527,82,9,95000,99507,1730175,1725670,0.0,7648
12813,contig_26,JANSVD010000001.1,97.242,4533,90,8,95000,99510,1547393,1551912,0.0,7646
12814,contig_26,JANSVD010000001.1,96.929,4526,88,6,95000,99507,1286434,1281942,0.0,7540
12815,contig_26,JANSVD010000001.1,96.497,4539,94,12,95000,99507,1131930,1127426,0.0,7441
12816,contig_26,JANSVD010000001.1,97.330,3708,77,5,81989,85674,1547266,1543559,0.0,6279
12817,contig_26,JANSVD010000001.1,93.008,2417,82,22,56023,58378,1323144,1320754,0.0,3446
12818,contig_26,JANSVD010000001.1,97.751,1956,42,2,80049,82003,1554849,1552895,0.0,3367
12819,contig_26,JANSVD010000001.1,79.862,4072,687,104,82105,86114,1611806,1607806,0.0,2854
12820,contig_26,JANSVD010000001.1,86.861,1918,224,20,84208,86114,1170456,1168556,0.0,2121
12821,contig_26,JANSVD010000001.1,92.423,1399,88,7,84746,86137,1037325,1038712,0.0,1980
12822,contig_26,JANSVD010000001.1,89.859,1420,119,14,84727,86137,1563148,1564551,0.0,1801
12823,contig_26,JANSVD010000001.1,88.976,1397,97,18,66983,68345,814219,815592,0.0,1674
12824,contig_26,JANSVD010000001.1,86.256,1397,143,28,84746,86114,1527083,1525708,0.0,1471
12825,contig_26,JANSVD010000001.1,86.555,1138,103,18,84746,85873,1103949,1105046,0.0,1208
12826,contig_26,JANSVD010000001.1,87.203,1094,99,19,84746,85817,1453053,1451979,0.0,1206
12827,contig_26,JANSVD010000001.1,77.515,1859,351,47,80034,81847,1174621,1172785,0.0,1055
12828,contig_26,JANSVD010000001.1,94.895,666,30,4,91837,92499,1167760,1168424,0.0,1038
12829,contig_26,JANSVD010000001.1,77.241,1841,375,38,80034,81847,1613863,1612040,0.0,1038
12830,contig_26,JANSVD010000001.1,76.499,1234,255,29,82105,83322,1172551,1171337,0.0,640
12831,contig_26,JANSVD010000001.1,97.587,373,9,0,85762,86134,1323805,1323433,0.0,640
12832,contig_26,JANSVD010000001.1,94.983,299,15,0,28112,28410,1318266,1318564,4.49e-130,470
12833,contig_26,JANSVD010000001.1,85.924,476,23,22,66541,66998,813752,814201,1.62e-129,468
12834,contig_26,JANSVD010000001.1,86.458,384,32,8,49126,49492,814608,814228,4.62e-110,403
12835,contig_26,JANSVD010000001.1,94.922,256,12,1,91844,92098,1224222,1224477,5.98e-109,399
12836,contig_26,JANSVD010000001.1,81.292,449,80,4,80034,80480,1455730,1455284,2.82e-97,361
12837,contig_26,JANSVD010000001.1,81.208,447,80,4,80036,80480,1529758,1529314,3.65e-96,357
12838,contig_26,JANSVD010000001.1,80.710,451,79,8,80034,80480,1560484,1560930,2.84e-92,344
12839,contig_26,JANSVD010000001.1,78.409,616,67,27,48365,48961,815309,814741,3.68e-91,340
12840,contig_26,JANSVD010000001.1,91.071,224,20,0,28115,28338,1340742,1340965,4.82e-80,303
12841,contig_26,JANSVD010000001.1,78.509,456,90,8,80029,80480,1101259,1101710,1.04e-76,292
12842,contig_26,JANSVD010000001.1,87.917,240,25,4,85902,86139,1114989,1115226,8.13e-73,279
12843,contig_26,JANSVD010000001.1,79.208,404,74,10,80034,80432,1068742,1068344,1.36e-70,272
12844,contig_26,JANSVD010000001.1,79.208,404,74,10,80034,80432,1100850,1101248,1.36e-70,272
12845,contig_26,JANSVD010000001.1,87.000,200,17,5,101857,102056,1075420,1075610,6.47e-54,217
12846,contig_26,JANSVD010000001.1,87.000,200,17,5,101857,102056,1119204,1119394,6.47e-54,217
12847,contig_26,JANSVD010000001.1,86.700,203,18,5,101857,102059,1126511,1126318,6.47e-54,217
12848,contig_26,JANSVD010000001.1,86.700,203,18,5,101857,102059,1491694,1491501,6.47e-54,217
12849,contig_26,JANSVD010000001.1,87.000,200,17,5,101857,102056,1573610,1573800,6.47e-54,217
12850,contig_26,JANSVD010000001.1,86.207,203,19,5,101857,102059,1143416,1143223,3.01e-52,211
12851,contig_26,JANSVD010000001.1,99.115,113,1,0,90631,90743,1149728,1149616,5.03e-50,204
12852,contig_26,JANSVD010000001.1,91.367,139,12,0,30328,30466,1318413,1318275,3.92e-46,191
12853,contig_26,JANSVD010000001.1,86.592,179,15,5,101878,102056,1300338,1300507,1.41e-45,189
12854,contig_26,JANSVD010000001.1,84.000,200,23,4,101857,102056,2207205,2207395,6.56e-44,183
12855,contig_26,JANSVD010000001.1,93.496,123,6,2,89160,89280,2255113,2254991,2.36e-43,182
12856,contig_26,JANSVD010000001.1,86.747,166,17,5,85974,86137,1509510,1509348,8.48e-43,180
12857,contig_26,JANSVD010000001.1,89.362,141,11,3,30328,30466,1340886,1340748,3.95e-41,174
12858,contig_26,JANSVD010000001.1,86.145,166,18,5,85974,86137,1620888,1620726,3.95e-41,174
12859,contig_26,JANSVD010000001.1,96.117,103,3,1,89126,89228,1734892,1734993,6.60e-39,167
12860,contig_26,JANSVD010000001.1,91.270,126,2,3,89044,89168,1054945,1055062,8.54e-38,163
12861,contig_26,JANSVD010000001.1,91.270,126,2,3,89044,89168,1091326,1091209,8.54e-38,163
12862,contig_26,JANSVD010000001.1,91.150,113,10,0,101948,102060,1132185,1132297,5.14e-35,154
12863,contig_26,JANSVD010000001.1,95.789,95,4,0,58380,58474,1320693,1320599,5.14e-35,154
12864,contig_26,JANSVD010000001.1,98.780,82,1,0,90662,90743,1215834,1215915,8.60e-33,147
12865,contig_26,JANSVD010000001.1,90.291,103,10,0,51199,51301,2262789,2262891,1.86e-29,135
12866,contig_26,JANSVD010000001.1,98.438,64,1,0,92419,92482,1735021,1735084,8.73e-23,113
12867,contig_26,JANSVD010000001.1,98.276,58,0,1,89040,89096,1734843,1734900,6.79e-19,100
12868,contig_26,JANSVD010000001.1,89.744,78,6,2,89188,89264,1715566,1715642,2.44e-18,99.0
12869,contig_26,JANSVD010000001.1,96.552,58,1,1,88285,88342,1035870,1035926,3.16e-17,95.3
12870,contig_26,JANSVD010000001.1,96.552,58,1,1,88285,88342,1054806,1054862,3.16e-17,95.3
12871,contig_26,JANSVD010000001.1,96.552,58,1,1,88285,88342,1091465,1091409,3.16e-17,95.3
12872,contig_26,JANSVD010000001.1,96.552,58,1,1,88285,88342,1447295,1447351,3.16e-17,95.3
12873,contig_26,JANSVD010000001.1,93.651,63,3,1,68594,68656,1708881,1708820,1.14e-16,93.5
12874,contig_26,JANSVD010000001.1,94.828,58,2,1,88285,88342,1421320,1421376,1.47e-15,89.8
12875,contig_26,JANSVD010000001.1,94.118,51,2,1,91831,91881,1168417,1168368,1.14e-11,76.8
12876,contig_26,JANSVD010000001.1,97.727,44,1,0,89066,89109,2255181,2255138,1.14e-11,76.8
12877,contig_26,JANSVD010000001.1,97.619,42,1,0,91840,91881,1735086,1735045,1.48e-10,73.1
12878,contig_26,JANSVD010000001.1,100.000,38,0,0,101871,101908,1224126,1224163,5.33e-10,71.3
12879,contig_26,JANSVD010000001.1,100.000,34,0,0,92449,92482,1224253,1224220,8.91e-08,63.9
12880,contig_26,JANSVD010000009.1,97.282,4526,82,6,95000,99507,331948,327446,0.0,7638
12881,contig_26,JANSVD010000009.1,97.282,4526,82,6,95000,99507,948323,952825,0.0,7638
12882,contig_26,JANSVD010000009.1,86.294,788,79,13,102267,103039,213519,212746,0.0,830
12883,contig_26,JANSVD010000009.1,91.327,565,45,3,89769,90331,212929,213491,0.0,769
12884,contig_26,JANSVD010000009.1,93.640,283,18,0,88637,88919,212369,212651,3.55e-116,424
12885,contig_26,JANSVD010000009.1,90.093,323,29,2,100591,100910,212651,212329,5.94e-114,416
12886,contig_26,JANSVD010000009.1,90.698,301,25,3,100009,100308,213491,213193,2.15e-108,398
12887,contig_26,JANSVD010000009.1,94.340,53,2,1,90729,90780,18761,18709,8.85e-13,80.5
12888,contig_26,JANSVD010000002.1,97.282,4526,82,6,95000,99507,4421,8923,0.0,7638
12889,contig_26,JANSVD010000002.1,83.643,1455,204,22,84377,85824,77599,76172,0.0,1338
12890,contig_26,JANSVD010000002.1,85.354,792,92,8,84746,85530,125340,124566,0.0,798
12891,contig_26,JANSVD010000002.1,76.574,1477,300,31,80400,81847,80187,78728,0.0,769
12892,contig_26,JANSVD010000002.1,82.692,312,48,5,82715,83023,77970,77662,1.36e-70,272
12893,contig_26,JANSVD010000002.1,86.826,167,17,5,85974,86138,115432,115269,2.36e-43,182
12894,contig_26,JANSVD010000002.1,80.000,210,37,4,80049,80257,29537,29332,6.65e-34,150
12895,contig_26,JANSVD010000002.1,80.541,185,29,6,80034,80218,1723141,1723318,1.86e-29,135
12896,contig_26,JANSVD010000002.1,93.333,90,6,0,45155,45244,1539028,1538939,6.70e-29,134
12897,contig_26,JANSVD010000012.1,97.566,3369,71,5,81357,84724,44485,47843,0.0,5757
12898,contig_26,JANSVD010000012.1,79.873,3791,638,96,82105,85838,82731,79009,0.0,2658
12899,contig_26,JANSVD010000012.1,79.912,3400,559,96,82443,85784,127579,130912,0.0,2381
12900,contig_26,JANSVD010000012.1,86.663,1942,228,23,84208,86137,157070,155148,0.0,2122
12901,contig_26,JANSVD010000012.1,85.824,1820,218,32,83970,85773,40662,42457,0.0,1895
12902,contig_26,JANSVD010000012.1,87.743,1387,130,27,84746,86114,74986,76350,0.0,1583
12903,contig_26,JANSVD010000012.1,85.453,1423,154,29,84746,86138,122079,120680,0.0,1432
12904,contig_26,JANSVD010000012.1,86.695,1180,116,25,84747,85908,69412,68256,0.0,1271
12905,contig_26,JANSVD010000012.1,77.808,1843,357,45,80036,81847,161220,159399,0.0,1090
12906,contig_26,JANSVD010000012.1,77.458,1841,371,38,80034,81847,84788,82965,0.0,1061
12907,contig_26,JANSVD010000012.1,90.724,787,40,22,68672,69436,205331,204556,0.0,1018
12908,contig_26,JANSVD010000012.1,77.329,1782,362,35,80034,81789,125821,127586,0.0,1014
12909,contig_26,JANSVD010000012.1,76.133,1236,256,31,82105,83322,159165,157951,7.06e-173,612
12910,contig_26,JANSVD010000012.1,95.652,230,10,0,51075,51304,192368,192597,4.69e-100,370
12911,contig_26,JANSVD010000012.1,81.514,449,79,4,80034,80480,72087,71641,6.07e-99,366
12912,contig_26,JANSVD010000012.1,95.217,230,11,0,51075,51304,197015,197244,2.18e-98,364
12913,contig_26,JANSVD010000012.1,87.879,264,32,0,80034,80297,125641,125378,2.88e-82,311
12914,contig_26,JANSVD010000012.1,95.210,167,6,2,85949,86114,78821,78986,8.19e-68,263
12915,contig_26,JANSVD010000012.1,86.500,200,18,5,101857,102056,18867,19057,3.01e-52,211
12916,contig_26,JANSVD010000012.1,86.207,203,19,5,101857,102059,100202,100009,3.01e-52,211
12917,contig_26,JANSVD010000012.1,97.345,113,3,0,80336,80448,2882,2770,1.09e-46,193
12918,contig_26,JANSVD010000012.1,82.328,232,22,9,101826,102056,228281,228494,6.56e-44,183
12919,contig_26,JANSVD010000012.1,86.709,158,18,3,85974,86130,140725,140570,1.42e-40,172
12920,contig_26,JANSVD010000012.1,84.302,172,18,5,101888,102059,40575,40413,1.11e-36,159
12921,contig_26,JANSVD010000012.1,96.552,58,1,1,88285,88342,67105,67049,3.16e-17,95.3
12922,contig_26,JANSVD010000012.1,84.536,97,11,4,86047,86141,53299,53205,1.14e-16,93.5
12923,contig_26,JANSVD010000012.1,82.857,105,9,6,101871,101975,39647,39742,1.90e-14,86.1
12924,contig_26,JANSVD010000003.1,81.420,2465,379,60,83499,85920,1195068,1197496,0.0,1941
12925,contig_26,JANSVD010000003.1,86.753,619,74,6,84746,85360,1179888,1180502,0.0,682
12926,contig_26,JANSVD010000003.1,87.889,578,55,15,85545,86114,1126560,1125990,0.0,665
12927,contig_26,JANSVD010000003.1,79.095,751,135,19,80034,80770,1177244,1177986,2.06e-138,497
12928,contig_26,JANSVD010000003.1,95.652,230,10,0,51075,51304,1217365,1217136,4.69e-100,370
12929,contig_26,JANSVD010000003.1,95.652,230,10,0,51075,51304,1239422,1239651,4.69e-100,370
12930,contig_26,JANSVD010000003.1,90.374,187,12,5,85930,86114,1247344,1247526,3.84e-61,241
12931,contig_26,JANSVD010000003.1,100.000,118,0,0,85495,85612,1207771,1207654,1.80e-54,219
12932,contig_26,JANSVD010000003.1,84.120,233,30,3,80030,80261,1387784,1387558,1.80e-54,219
12933,contig_26,JANSVD010000003.1,96.739,92,3,0,85358,85449,1181844,1181935,5.14e-35,154
12934,contig_26,JANSVD010000003.1,94.186,86,5,0,51219,51304,1296639,1296554,2.41e-28,132
12935,contig_26,JANSVD010000010.1,97.099,586,12,1,50494,51074,910650,911235,0.0,983
12936,contig_26,JANSVD010000010.1,98.701,231,3,0,51075,51305,314911,314681,2.76e-112,411
12937,contig_26,JANSVD010000010.1,98.696,230,3,0,51075,51304,321071,320842,9.94e-112,409
12938,contig_26,JANSVD010000010.1,87.000,200,17,5,101857,102056,716652,716842,6.47e-54,217
12939,contig_26,JANSVD010000010.1,88.571,70,5,2,45012,45081,850769,850835,2.46e-13,82.4
12940,contig_26,JANSVD010000008.1,86.740,181,18,3,80049,80223,548196,548376,8.42e-48,196
12941,contig_26,JANSVD010000008.1,95.745,47,2,0,66577,66623,323596,323550,1.14e-11,76.8
12942,contig_263,CM046022.1,99.046,57252,433,63,16997,74160,4,57230,0.0,1.026e+05
12943,contig_263,CM046022.1,99.207,17020,111,19,1,16998,57231,74248,0.0,30661
12944,contig_263,CM046022.1,100.000,77,0,0,52234,52310,11717,11641,8.00e-32,143
12945,contig_263,CM046022.1,100.000,77,0,0,28625,28701,35365,35289,8.00e-32,143
12946,contig_263,CM046022.1,97.059,34,1,0,73106,73139,56204,56171,2.98e-06,58.4
12947,contig_263,CM046021.1,71.700,1159,249,53,12256,13388,23717,24822,4.58e-64,250
12948,contig_263,CM046021.1,78.378,111,18,5,15853,15960,30464,30357,4.95e-09,67.6
12949,contig_268,JANSVD010000001.1,96.635,48117,1282,119,58611,106559,1935348,1983295,0.0,79575
12950,contig_268,JANSVD010000001.1,96.133,22913,631,81,34979,57792,1911704,1934460,0.0,37168
12951,contig_268,JANSVD010000001.1,95.652,20100,689,67,127196,147238,2001551,2021522,0.0,32105
12952,contig_268,JANSVD010000001.1,97.149,18558,380,59,7979,26485,1884608,1903067,0.0,31202
12953,contig_268,JANSVD010000001.1,96.226,16958,522,41,110244,127166,1983334,2000208,0.0,27662
12954,contig_268,JANSVD010000001.1,94.784,15088,627,85,148007,163028,2022313,2037306,0.0,23355
12955,contig_268,JANSVD010000001.1,96.713,8489,222,26,26482,34942,1903247,1911706,0.0,14078
12956,contig_268,JANSVD010000001.1,97.460,7559,147,23,1,7538,1877081,1884615,0.0,12853
12957,contig_268,JANSVD010000001.1,94.256,8061,354,50,166332,174323,2039154,2047174,0.0,12220
12958,contig_268,JANSVD010000001.1,94.097,3676,192,10,175661,179326,2047171,2050831,0.0,5563
12959,contig_268,JANSVD010000001.1,92.161,1569,79,27,163060,164616,2037385,2038921,0.0,2176
12960,contig_268,JANSVD010000001.1,93.112,784,37,9,174323,175094,1440943,1440165,0.0,1133
12961,contig_268,JANSVD010000001.1,91.041,826,41,14,57797,58609,1934497,1935302,0.0,1085
12962,contig_268,JANSVD010000001.1,93.966,580,32,2,175092,175669,1435491,1434913,0.0,874
12963,contig_268,JANSVD010000001.1,92.683,574,34,4,175092,175664,1359520,1360086,0.0,821
12964,contig_268,JANSVD010000001.1,94.773,440,13,2,7539,7978,1041834,1042263,0.0,676
12965,contig_268,JANSVD010000001.1,79.102,512,73,23,174595,175100,1354368,1354851,2.31e-85,322
12966,contig_268,JANSVD010000001.1,85.106,282,41,1,110896,111177,1664394,1664674,8.44e-75,287
12967,contig_268,JANSVD010000001.1,90.323,186,18,0,174315,174500,1354088,1354273,5.15e-62,244
12968,contig_268,JANSVD010000001.1,75.962,520,81,30,174595,175094,1241066,1240571,5.19e-57,228
12969,contig_268,JANSVD010000001.1,95.833,96,4,0,174998,175093,1001170,1001075,2.48e-35,156
12970,contig_268,JANSVD010000001.1,100.000,78,0,0,7539,7616,1337704,1337627,5.38e-32,145
12971,contig_268,JANSVD010000001.1,79.085,153,21,9,174596,174743,1001321,1001175,5.49e-17,95.3
12972,contig_268,JANSVD010000001.1,88.732,71,8,0,174603,174673,2149938,2149868,9.19e-15,87.9
12973,contig_268,JANSVD010000001.1,97.619,42,1,0,109536,109577,1203876,1203917,2.57e-10,73.1
